LEAID,LEA_NAME,SCH_NAME,GRADE_LEVEL,ENROLLMENT
5300001,Enumclaw School District,Enumclaw Sr High School,09,330.0
5300001,Enumclaw School District,Enumclaw Sr High School,10,328.0
5300001,Enumclaw School District,Enumclaw Sr High School,11,317.0
5300001,Enumclaw School District,Enumclaw Sr High School,12,327.0
5300001,Enumclaw School District,Enumclaw Sr High School,AE,
5300001,Enumclaw School District,Enumclaw Sr High School,UG,
5300003,Kelso School District,Kelso High School,09,303.0
5300003,Kelso School District,Kelso High School,10,337.0
5300003,Kelso School District,Kelso High School,11,312.0
5300003,Kelso School District,Kelso High School,12,333.0
5300003,Kelso School District,Kelso High School,AE,
5300003,Kelso School District,Kelso High School,UG,
5300005,Educational Service District 112,ESD 112 Open Doors Reengagement,09,0.0
5300005,Educational Service District 112,ESD 112 Open Doors Reengagement,10,0.0
5300005,Educational Service District 112,ESD 112 Open Doors Reengagement,11,7.0
5300005,Educational Service District 112,ESD 112 Open Doors Reengagement,12,149.0
5300005,Educational Service District 112,ESD 112 Open Doors Reengagement,AE,
5300005,Educational Service District 112,ESD 112 Open Doors Reengagement,UG,
5300011,Capital Region ESD 113,ESD 113 Consortium Reengagement Program,09,
5300011,Capital Region ESD 113,ESD 113 Consortium Reengagement Program,10,2.0
5300011,Capital Region ESD 113,ESD 113 Consortium Reengagement Program,11,48.0
5300011,Capital Region ESD 113,ESD 113 Consortium Reengagement Program,12,270.0
5300011,Capital Region ESD 113,ESD 113 Consortium Reengagement Program,AE,
5300011,Capital Region ESD 113,ESD 113 Consortium Reengagement Program,UG,
5300014,Bates Technical College,Bates Technical High School,09,0.0
5300014,Bates Technical College,Bates Technical High School,10,6.0
5300014,Bates Technical College,Bates Technical High School,11,79.0
5300014,Bates Technical College,Bates Technical High School,12,296.0
5300014,Bates Technical College,Bates Technical High School,AE,
5300014,Bates Technical College,Bates Technical High School,UG,
5300030,Aberdeen School District,J M Weatherwax High School,09,254.0
5300030,Aberdeen School District,J M Weatherwax High School,10,246.0
5300030,Aberdeen School District,J M Weatherwax High School,11,242.0
5300030,Aberdeen School District,J M Weatherwax High School,12,233.0
5300030,Aberdeen School District,J M Weatherwax High School,AE,
5300030,Aberdeen School District,J M Weatherwax High School,UG,
5300060,Adna School District,Adna Middle/High School,09,60.0
5300060,Adna School District,Adna Middle/High School,10,39.0
5300060,Adna School District,Adna Middle/High School,11,52.0
5300060,Adna School District,Adna Middle/High School,12,65.0
5300060,Adna School District,Adna Middle/High School,AE,
5300060,Adna School District,Adna Middle/High School,UG,
5300150,Anacortes School District,Anacortes High School,09,188.0
5300150,Anacortes School District,Anacortes High School,10,213.0
5300150,Anacortes School District,Anacortes High School,11,161.0
5300150,Anacortes School District,Anacortes High School,12,188.0
5300150,Anacortes School District,Anacortes High School,AE,
5300150,Anacortes School District,Anacortes High School,UG,
5300240,Arlington School District,Arlington High School,09,384.0
5300240,Arlington School District,Arlington High School,10,434.0
5300240,Arlington School District,Arlington High School,11,406.0
5300240,Arlington School District,Arlington High School,12,364.0
5300240,Arlington School District,Arlington High School,AE,
5300240,Arlington School District,Arlington High School,UG,
5300240,Arlington School District,Weston High School,09,12.0
5300240,Arlington School District,Weston High School,10,21.0
5300240,Arlington School District,Weston High School,11,26.0
5300240,Arlington School District,Weston High School,12,44.0
5300240,Arlington School District,Weston High School,AE,
5300240,Arlington School District,Weston High School,UG,
5300280,Asotin-Anatone School District,Asotin Jr Sr High,09,37.0
5300280,Asotin-Anatone School District,Asotin Jr Sr High,10,49.0
5300280,Asotin-Anatone School District,Asotin Jr Sr High,11,52.0
5300280,Asotin-Anatone School District,Asotin Jr Sr High,12,50.0
5300280,Asotin-Anatone School District,Asotin Jr Sr High,AE,
5300280,Asotin-Anatone School District,Asotin Jr Sr High,UG,
5300300,Auburn School District,Auburn Mountainview High School,09,432.0
5300300,Auburn School District,Auburn Mountainview High School,10,421.0
5300300,Auburn School District,Auburn Mountainview High School,11,400.0
5300300,Auburn School District,Auburn Mountainview High School,12,415.0
5300300,Auburn School District,Auburn Mountainview High School,AE,
5300300,Auburn School District,Auburn Mountainview High School,UG,
5300300,Auburn School District,Auburn Riverside High School,09,468.0
5300300,Auburn School District,Auburn Riverside High School,10,491.0
5300300,Auburn School District,Auburn Riverside High School,11,464.0
5300300,Auburn School District,Auburn Riverside High School,12,394.0
5300300,Auburn School District,Auburn Riverside High School,AE,
5300300,Auburn School District,Auburn Riverside High School,UG,
5300300,Auburn School District,Auburn Senior High School,09,438.0
5300300,Auburn School District,Auburn Senior High School,10,437.0
5300300,Auburn School District,Auburn Senior High School,11,425.0
5300300,Auburn School District,Auburn Senior High School,12,430.0
5300300,Auburn School District,Auburn Senior High School,AE,
5300300,Auburn School District,Auburn Senior High School,UG,
5300300,Auburn School District,West Auburn Senior High School,09,10.0
5300300,Auburn School District,West Auburn Senior High School,10,22.0
5300300,Auburn School District,West Auburn Senior High School,11,57.0
5300300,Auburn School District,West Auburn Senior High School,12,81.0
5300300,Auburn School District,West Auburn Senior High School,AE,
5300300,Auburn School District,West Auburn Senior High School,UG,
5300313,Lake Washington Institute of Technology,Lake Washington Technical Academy,09,
5300313,Lake Washington Institute of Technology,Lake Washington Technical Academy,10,1.0
5300313,Lake Washington Institute of Technology,Lake Washington Technical Academy,11,37.0
5300313,Lake Washington Institute of Technology,Lake Washington Technical Academy,12,247.0
5300313,Lake Washington Institute of Technology,Lake Washington Technical Academy,AE,
5300313,Lake Washington Institute of Technology,Lake Washington Technical Academy,UG,
5300313,Lake Washington Institute of Technology,Open Doors at LWIT,09,
5300313,Lake Washington Institute of Technology,Open Doors at LWIT,10,
5300313,Lake Washington Institute of Technology,Open Doors at LWIT,11,0.0
5300313,Lake Washington Institute of Technology,Open Doors at LWIT,12,440.0
5300313,Lake Washington Institute of Technology,Open Doors at LWIT,AE,
5300313,Lake Washington Institute of Technology,Open Doors at LWIT,UG,
5300330,Bainbridge Island School District,Bainbridge High School,09,294.0
5300330,Bainbridge Island School District,Bainbridge High School,10,315.0
5300330,Bainbridge Island School District,Bainbridge High School,11,348.0
5300330,Bainbridge Island School District,Bainbridge High School,12,351.0
5300330,Bainbridge Island School District,Bainbridge High School,AE,
5300330,Bainbridge Island School District,Bainbridge High School,UG,
5300330,Bainbridge Island School District,Eagle Harbor High School,09,24.0
5300330,Bainbridge Island School District,Eagle Harbor High School,10,21.0
5300330,Bainbridge Island School District,Eagle Harbor High School,11,25.0
5300330,Bainbridge Island School District,Eagle Harbor High School,12,34.0
5300330,Bainbridge Island School District,Eagle Harbor High School,AE,
5300330,Bainbridge Island School District,Eagle Harbor High School,UG,
5300333,Summit Public School: Olympus,Summit Public School: Olympus,09,61.0
5300333,Summit Public School: Olympus,Summit Public School: Olympus,10,61.0
5300333,Summit Public School: Olympus,Summit Public School: Olympus,11,41.0
5300333,Summit Public School: Olympus,Summit Public School: Olympus,12,31.0
5300333,Summit Public School: Olympus,Summit Public School: Olympus,AE,
5300333,Summit Public School: Olympus,Summit Public School: Olympus,UG,
5300334,Summit Public School: Sierra,Summit Public School: Sierra,09,86.0
5300334,Summit Public School: Sierra,Summit Public School: Sierra,10,95.0
5300334,Summit Public School: Sierra,Summit Public School: Sierra,11,92.0
5300334,Summit Public School: Sierra,Summit Public School: Sierra,12,92.0
5300334,Summit Public School: Sierra,Summit Public School: Sierra,AE,
5300334,Summit Public School: Sierra,Summit Public School: Sierra,UG,
5300339,PRIDE Prep Charter School District,PRIDE Prep School,09,112.0
5300339,PRIDE Prep Charter School District,PRIDE Prep School,10,94.0
5300339,PRIDE Prep Charter School District,PRIDE Prep School,11,89.0
5300339,PRIDE Prep Charter School District,PRIDE Prep School,12,78.0
5300339,PRIDE Prep Charter School District,PRIDE Prep School,AE,
5300339,PRIDE Prep Charter School District,PRIDE Prep School,UG,
5300343,Summit Public School: Atlas,Summit Public School: Atlas,09,88.0
5300343,Summit Public School: Atlas,Summit Public School: Atlas,10,43.0
5300343,Summit Public School: Atlas,Summit Public School: Atlas,11,38.0
5300343,Summit Public School: Atlas,Summit Public School: Atlas,12,33.0
5300343,Summit Public School: Atlas,Summit Public School: Atlas,AE,
5300343,Summit Public School: Atlas,Summit Public School: Atlas,UG,
5300380,Battle Ground School District,Battle Ground High School,09,429.0
5300380,Battle Ground School District,Battle Ground High School,10,410.0
5300380,Battle Ground School District,Battle Ground High School,11,369.0
5300380,Battle Ground School District,Battle Ground High School,12,378.0
5300380,Battle Ground School District,Battle Ground High School,AE,
5300380,Battle Ground School District,Battle Ground High School,UG,
5300380,Battle Ground School District,Prairie High School,09,402.0
5300380,Battle Ground School District,Prairie High School,10,369.0
5300380,Battle Ground School District,Prairie High School,11,360.0
5300380,Battle Ground School District,Prairie High School,12,374.0
5300380,Battle Ground School District,Prairie High School,AE,
5300380,Battle Ground School District,Prairie High School,UG,
5300380,Battle Ground School District,Summit View High School,09,16.0
5300380,Battle Ground School District,Summit View High School,10,50.0
5300380,Battle Ground School District,Summit View High School,11,80.0
5300380,Battle Ground School District,Summit View High School,12,247.0
5300380,Battle Ground School District,Summit View High School,AE,
5300380,Battle Ground School District,Summit View High School,UG,
5300390,Bellevue School District,Bellevue Big Picture School,09,66.0
5300390,Bellevue School District,Bellevue Big Picture School,10,26.0
5300390,Bellevue School District,Bellevue Big Picture School,11,27.0
5300390,Bellevue School District,Bellevue Big Picture School,12,30.0
5300390,Bellevue School District,Bellevue Big Picture School,AE,
5300390,Bellevue School District,Bellevue Big Picture School,UG,
5300390,Bellevue School District,Bellevue High School,09,362.0
5300390,Bellevue School District,Bellevue High School,10,371.0
5300390,Bellevue School District,Bellevue High School,11,437.0
5300390,Bellevue School District,Bellevue High School,12,356.0
5300390,Bellevue School District,Bellevue High School,AE,
5300390,Bellevue School District,Bellevue High School,UG,
5300390,Bellevue School District,Interlake Senior High School,09,389.0
5300390,Bellevue School District,Interlake Senior High School,10,382.0
5300390,Bellevue School District,Interlake Senior High School,11,444.0
5300390,Bellevue School District,Interlake Senior High School,12,439.0
5300390,Bellevue School District,Interlake Senior High School,AE,
5300390,Bellevue School District,Interlake Senior High School,UG,
5300390,Bellevue School District,International School,09,90.0
5300390,Bellevue School District,International School,10,88.0
5300390,Bellevue School District,International School,11,68.0
5300390,Bellevue School District,International School,12,74.0
5300390,Bellevue School District,International School,AE,
5300390,Bellevue School District,International School,UG,
5300390,Bellevue School District,Newport Senior High School,09,437.0
5300390,Bellevue School District,Newport Senior High School,10,428.0
5300390,Bellevue School District,Newport Senior High School,11,450.0
5300390,Bellevue School District,Newport Senior High School,12,451.0
5300390,Bellevue School District,Newport Senior High School,AE,
5300390,Bellevue School District,Newport Senior High School,UG,
5300390,Bellevue School District,Sammamish Senior High,09,279.0
5300390,Bellevue School District,Sammamish Senior High,10,346.0
5300390,Bellevue School District,Sammamish Senior High,11,320.0
5300390,Bellevue School District,Sammamish Senior High,12,301.0
5300390,Bellevue School District,Sammamish Senior High,AE,
5300390,Bellevue School District,Sammamish Senior High,UG,
5300420,Bellingham School District,Bellingham High School,09,305.0
5300420,Bellingham School District,Bellingham High School,10,315.0
5300420,Bellingham School District,Bellingham High School,11,283.0
5300420,Bellingham School District,Bellingham High School,12,291.0
5300420,Bellingham School District,Bellingham High School,AE,
5300420,Bellingham School District,Bellingham High School,UG,
5300420,Bellingham School District,Options High School,09,13.0
5300420,Bellingham School District,Options High School,10,47.0
5300420,Bellingham School District,Options High School,11,45.0
5300420,Bellingham School District,Options High School,12,80.0
5300420,Bellingham School District,Options High School,AE,
5300420,Bellingham School District,Options High School,UG,
5300420,Bellingham School District,Sehome High School,09,315.0
5300420,Bellingham School District,Sehome High School,10,286.0
5300420,Bellingham School District,Sehome High School,11,273.0
5300420,Bellingham School District,Sehome High School,12,308.0
5300420,Bellingham School District,Sehome High School,AE,
5300420,Bellingham School District,Sehome High School,UG,
5300420,Bellingham School District,Squalicum High School,09,326.0
5300420,Bellingham School District,Squalicum High School,10,318.0
5300420,Bellingham School District,Squalicum High School,11,286.0
5300420,Bellingham School District,Squalicum High School,12,361.0
5300420,Bellingham School District,Squalicum High School,AE,
5300420,Bellingham School District,Squalicum High School,UG,
5300480,Bethel School District,Acceleration Academy,09,0.0
5300480,Bethel School District,Acceleration Academy,10,1.0
5300480,Bethel School District,Acceleration Academy,11,12.0
5300480,Bethel School District,Acceleration Academy,12,153.0
5300480,Bethel School District,Acceleration Academy,AE,
5300480,Bethel School District,Acceleration Academy,UG,
5300480,Bethel School District,Bethel High School,09,452.0
5300480,Bethel School District,Bethel High School,10,456.0
5300480,Bethel School District,Bethel High School,11,396.0
5300480,Bethel School District,Bethel High School,12,375.0
5300480,Bethel School District,Bethel High School,AE,
5300480,Bethel School District,Bethel High School,UG,
5300480,Bethel School District,Challenger High School,09,12.0
5300480,Bethel School District,Challenger High School,10,33.0
5300480,Bethel School District,Challenger High School,11,72.0
5300480,Bethel School District,Challenger High School,12,137.0
5300480,Bethel School District,Challenger High School,AE,
5300480,Bethel School District,Challenger High School,UG,
5300480,Bethel School District,Graham Kapowsin High School,09,522.0
5300480,Bethel School District,Graham Kapowsin High School,10,460.0
5300480,Bethel School District,Graham Kapowsin High School,11,451.0
5300480,Bethel School District,Graham Kapowsin High School,12,417.0
5300480,Bethel School District,Graham Kapowsin High School,AE,
5300480,Bethel School District,Graham Kapowsin High School,UG,
5300480,Bethel School District,Pierce County Skills Center,09,0.0
5300480,Bethel School District,Pierce County Skills Center,10,0.0
5300480,Bethel School District,Pierce County Skills Center,11,91.0
5300480,Bethel School District,Pierce County Skills Center,12,117.0
5300480,Bethel School District,Pierce County Skills Center,AE,
5300480,Bethel School District,Pierce County Skills Center,UG,
5300480,Bethel School District,Spanaway Lake High School,09,444.0
5300480,Bethel School District,Spanaway Lake High School,10,411.0
5300480,Bethel School District,Spanaway Lake High School,11,344.0
5300480,Bethel School District,Spanaway Lake High School,12,341.0
5300480,Bethel School District,Spanaway Lake High School,AE,
5300480,Bethel School District,Spanaway Lake High School,UG,
5300570,Blaine School District,Blaine High School,09,163.0
5300570,Blaine School District,Blaine High School,10,176.0
5300570,Blaine School District,Blaine High School,11,157.0
5300570,Blaine School District,Blaine High School,12,141.0
5300570,Blaine School District,Blaine High School,AE,
5300570,Blaine School District,Blaine High School,UG,
5300660,Bremerton School District,Bremerton High School,09,312.0
5300660,Bremerton School District,Bremerton High School,10,301.0
5300660,Bremerton School District,Bremerton High School,11,285.0
5300660,Bremerton School District,Bremerton High School,12,297.0
5300660,Bremerton School District,Bremerton High School,AE,
5300660,Bremerton School District,Bremerton High School,UG,
5300690,Brewster School District,Brewster High School,09,79.0
5300690,Brewster School District,Brewster High School,10,73.0
5300690,Brewster School District,Brewster High School,11,63.0
5300690,Brewster School District,Brewster High School,12,58.0
5300690,Brewster School District,Brewster High School,AE,
5300690,Brewster School District,Brewster High School,UG,
5300720,Bridgeport School District,Bridgeport High School,09,55.0
5300720,Bridgeport School District,Bridgeport High School,10,54.0
5300720,Bridgeport School District,Bridgeport High School,11,56.0
5300720,Bridgeport School District,Bridgeport High School,12,52.0
5300720,Bridgeport School District,Bridgeport High School,AE,
5300720,Bridgeport School District,Bridgeport High School,UG,
5300780,Burlington-Edison School District,Burlington Edison High School,09,292.0
5300780,Burlington-Edison School District,Burlington Edison High School,10,293.0
5300780,Burlington-Edison School District,Burlington Edison High School,11,292.0
5300780,Burlington-Edison School District,Burlington Edison High School,12,256.0
5300780,Burlington-Edison School District,Burlington Edison High School,AE,
5300780,Burlington-Edison School District,Burlington Edison High School,UG,
5300810,Camas School District,Camas High School,09,569.0
5300810,Camas School District,Camas High School,10,529.0
5300810,Camas School District,Camas High School,11,505.0
5300810,Camas School District,Camas High School,12,577.0
5300810,Camas School District,Camas High School,AE,
5300810,Camas School District,Camas High School,UG,
5300810,Camas School District,Discovery High School,09,62.0
5300810,Camas School District,Discovery High School,10,52.0
5300810,Camas School District,Discovery High School,11,61.0
5300810,Camas School District,Discovery High School,12,0.0
5300810,Camas School District,Discovery High School,AE,
5300810,Camas School District,Discovery High School,UG,
5300810,Camas School District,Hayes Freedom High School,09,21.0
5300810,Camas School District,Hayes Freedom High School,10,19.0
5300810,Camas School District,Hayes Freedom High School,11,39.0
5300810,Camas School District,Hayes Freedom High School,12,41.0
5300810,Camas School District,Hayes Freedom High School,AE,
5300810,Camas School District,Hayes Freedom High School,UG,
5300840,Cape Flattery School District,Neah Bay Junior/ Senior High School,09,19.0
5300840,Cape Flattery School District,Neah Bay Junior/ Senior High School,10,21.0
5300840,Cape Flattery School District,Neah Bay Junior/ Senior High School,11,28.0
5300840,Cape Flattery School District,Neah Bay Junior/ Senior High School,12,35.0
5300840,Cape Flattery School District,Neah Bay Junior/ Senior High School,AE,
5300840,Cape Flattery School District,Neah Bay Junior/ Senior High School,UG,
5300950,Cascade School District,Cascade High School,09,104.0
5300950,Cascade School District,Cascade High School,10,93.0
5300950,Cascade School District,Cascade High School,11,102.0
5300950,Cascade School District,Cascade High School,12,107.0
5300950,Cascade School District,Cascade High School,AE,
5300950,Cascade School District,Cascade High School,UG,
5300960,CASHMERE SCHOOL DISTRICT,CASHMERE HIGH SCHOOL,09,128.0
5300960,CASHMERE SCHOOL DISTRICT,CASHMERE HIGH SCHOOL,10,112.0
5300960,CASHMERE SCHOOL DISTRICT,CASHMERE HIGH SCHOOL,11,115.0
5300960,CASHMERE SCHOOL DISTRICT,CASHMERE HIGH SCHOOL,12,130.0
5300960,CASHMERE SCHOOL DISTRICT,CASHMERE HIGH SCHOOL,AE,
5300960,CASHMERE SCHOOL DISTRICT,CASHMERE HIGH SCHOOL,UG,
5300990,Castle Rock School District,Castle Rock High School,09,121.0
5300990,Castle Rock School District,Castle Rock High School,10,111.0
5300990,Castle Rock School District,Castle Rock High School,11,96.0
5300990,Castle Rock School District,Castle Rock High School,12,109.0
5300990,Castle Rock School District,Castle Rock High School,AE,
5300990,Castle Rock School District,Castle Rock High School,UG,
5301080,Central Kitsap School District,Central Kitsap High School,09,399.0
5301080,Central Kitsap School District,Central Kitsap High School,10,427.0
5301080,Central Kitsap School District,Central Kitsap High School,11,331.0
5301080,Central Kitsap School District,Central Kitsap High School,12,326.0
5301080,Central Kitsap School District,Central Kitsap High School,AE,
5301080,Central Kitsap School District,Central Kitsap High School,UG,
5301080,Central Kitsap School District,Klahowya Secondary,09,137.0
5301080,Central Kitsap School District,Klahowya Secondary,10,143.0
5301080,Central Kitsap School District,Klahowya Secondary,11,126.0
5301080,Central Kitsap School District,Klahowya Secondary,12,139.0
5301080,Central Kitsap School District,Klahowya Secondary,AE,
5301080,Central Kitsap School District,Klahowya Secondary,UG,
5301080,Central Kitsap School District,Olympic High School,09,265.0
5301080,Central Kitsap School District,Olympic High School,10,284.0
5301080,Central Kitsap School District,Olympic High School,11,243.0
5301080,Central Kitsap School District,Olympic High School,12,261.0
5301080,Central Kitsap School District,Olympic High School,AE,
5301080,Central Kitsap School District,Olympic High School,UG,
5301110,Central Valley School District,Central Valley High School,09,610.0
5301110,Central Valley School District,Central Valley High School,10,571.0
5301110,Central Valley School District,Central Valley High School,11,566.0
5301110,Central Valley School District,Central Valley High School,12,538.0
5301110,Central Valley School District,Central Valley High School,AE,
5301110,Central Valley School District,Central Valley High School,UG,
5301110,Central Valley School District,Mica Peak High School,09,15.0
5301110,Central Valley School District,Mica Peak High School,10,20.0
5301110,Central Valley School District,Mica Peak High School,11,53.0
5301110,Central Valley School District,Mica Peak High School,12,52.0
5301110,Central Valley School District,Mica Peak High School,AE,
5301110,Central Valley School District,Mica Peak High School,UG,
5301110,Central Valley School District,Stem Academy at SVT,09,47.0
5301110,Central Valley School District,Stem Academy at SVT,10,49.0
5301110,Central Valley School District,Stem Academy at SVT,11,35.0
5301110,Central Valley School District,Stem Academy at SVT,12,42.0
5301110,Central Valley School District,Stem Academy at SVT,AE,
5301110,Central Valley School District,Stem Academy at SVT,UG,
5301110,Central Valley School District,University High School,09,424.0
5301110,Central Valley School District,University High School,10,415.0
5301110,Central Valley School District,University High School,11,401.0
5301110,Central Valley School District,University High School,12,381.0
5301110,Central Valley School District,University High School,AE,
5301110,Central Valley School District,University High School,UG,
5301140,Centralia School District,Centralia High School,09,252.0
5301140,Centralia School District,Centralia High School,10,257.0
5301140,Centralia School District,Centralia High School,11,215.0
5301140,Centralia School District,Centralia High School,12,222.0
5301140,Centralia School District,Centralia High School,AE,
5301140,Centralia School District,Centralia High School,UG,
5301170,Chehalis School District,Green Hill Academic School,09,0.0
5301170,Chehalis School District,Green Hill Academic School,10,1.0
5301170,Chehalis School District,Green Hill Academic School,11,3.0
5301170,Chehalis School District,Green Hill Academic School,12,109.0
5301170,Chehalis School District,Green Hill Academic School,AE,
5301170,Chehalis School District,Green Hill Academic School,UG,
5301170,Chehalis School District,W F West High School,09,237.0
5301170,Chehalis School District,W F West High School,10,253.0
5301170,Chehalis School District,W F West High School,11,239.0
5301170,Chehalis School District,W F West High School,12,230.0
5301170,Chehalis School District,W F West High School,AE,
5301170,Chehalis School District,W F West High School,UG,
5301200,Lake Chelan School District,Chelan High School,09,106.0
5301200,Lake Chelan School District,Chelan High School,10,100.0
5301200,Lake Chelan School District,Chelan High School,11,113.0
5301200,Lake Chelan School District,Chelan High School,12,105.0
5301200,Lake Chelan School District,Chelan High School,AE,
5301200,Lake Chelan School District,Chelan High School,UG,
5301230,Cheney School District,Cheney High School,09,371.0
5301230,Cheney School District,Cheney High School,10,348.0
5301230,Cheney School District,Cheney High School,11,332.0
5301230,Cheney School District,Cheney High School,12,333.0
5301230,Cheney School District,Cheney High School,AE,
5301230,Cheney School District,Cheney High School,UG,
5301260,Chewelah School District,Jenkins Junior/Senior High,09,45.0
5301260,Chewelah School District,Jenkins Junior/Senior High,10,53.0
5301260,Chewelah School District,Jenkins Junior/Senior High,11,45.0
5301260,Chewelah School District,Jenkins Junior/Senior High,12,42.0
5301260,Chewelah School District,Jenkins Junior/Senior High,AE,
5301260,Chewelah School District,Jenkins Junior/Senior High,UG,
5301290,Chimacum School District,Chimacum Junior/Senior High School,09,50.0
5301290,Chimacum School District,Chimacum Junior/Senior High School,10,44.0
5301290,Chimacum School District,Chimacum Junior/Senior High School,11,57.0
5301290,Chimacum School District,Chimacum Junior/Senior High School,12,60.0
5301290,Chimacum School District,Chimacum Junior/Senior High School,AE,
5301290,Chimacum School District,Chimacum Junior/Senior High School,UG,
5301320,Clarkston School District,Charles Francis Adams High School,09,227.0
5301320,Clarkston School District,Charles Francis Adams High School,10,205.0
5301320,Clarkston School District,Charles Francis Adams High School,11,194.0
5301320,Clarkston School District,Charles Francis Adams High School,12,189.0
5301320,Clarkston School District,Charles Francis Adams High School,AE,
5301320,Clarkston School District,Charles Francis Adams High School,UG,
5301350,Cle Elum-Roslyn School District,Cle Elum Roslyn High School,09,63.0
5301350,Cle Elum-Roslyn School District,Cle Elum Roslyn High School,10,56.0
5301350,Cle Elum-Roslyn School District,Cle Elum Roslyn High School,11,62.0
5301350,Cle Elum-Roslyn School District,Cle Elum Roslyn High School,12,51.0
5301350,Cle Elum-Roslyn School District,Cle Elum Roslyn High School,AE,
5301350,Cle Elum-Roslyn School District,Cle Elum Roslyn High School,UG,
5301410,Clover Park School District,Alfaretta House,09,
5301410,Clover Park School District,Alfaretta House,10,
5301410,Clover Park School District,Alfaretta House,11,0.0
5301410,Clover Park School District,Alfaretta House,12,22.0
5301410,Clover Park School District,Alfaretta House,AE,
5301410,Clover Park School District,Alfaretta House,UG,
5301410,Clover Park School District,CPSD Open Doors Program,09,0.0
5301410,Clover Park School District,CPSD Open Doors Program,10,1.0
5301410,Clover Park School District,CPSD Open Doors Program,11,25.0
5301410,Clover Park School District,CPSD Open Doors Program,12,178.0
5301410,Clover Park School District,CPSD Open Doors Program,AE,
5301410,Clover Park School District,CPSD Open Doors Program,UG,
5301410,Clover Park School District,Clover Park High School,09,388.0
5301410,Clover Park School District,Clover Park High School,10,360.0
5301410,Clover Park School District,Clover Park High School,11,323.0
5301410,Clover Park School District,Clover Park High School,12,276.0
5301410,Clover Park School District,Clover Park High School,AE,
5301410,Clover Park School District,Clover Park High School,UG,
5301410,Clover Park School District,General William H. Harrison Preparatory School,09,110.0
5301410,Clover Park School District,General William H. Harrison Preparatory School,10,86.0
5301410,Clover Park School District,General William H. Harrison Preparatory School,11,65.0
5301410,Clover Park School District,General William H. Harrison Preparatory School,12,58.0
5301410,Clover Park School District,General William H. Harrison Preparatory School,AE,
5301410,Clover Park School District,General William H. Harrison Preparatory School,UG,
5301410,Clover Park School District,Lakes High School,09,334.0
5301410,Clover Park School District,Lakes High School,10,306.0
5301410,Clover Park School District,Lakes High School,11,310.0
5301410,Clover Park School District,Lakes High School,12,270.0
5301410,Clover Park School District,Lakes High School,AE,
5301410,Clover Park School District,Lakes High School,UG,
5301440,Colfax School District,Colfax High School,09,42.0
5301440,Colfax School District,Colfax High School,10,50.0
5301440,Colfax School District,Colfax High School,11,44.0
5301440,Colfax School District,Colfax High School,12,49.0
5301440,Colfax School District,Colfax High School,AE,
5301440,Colfax School District,Colfax High School,UG,
5301470,College Place School District,College Place High School,09,125.0
5301470,College Place School District,College Place High School,10,130.0
5301470,College Place School District,College Place High School,11,129.0
5301470,College Place School District,College Place High School,12,123.0
5301470,College Place School District,College Place High School,AE,
5301470,College Place School District,College Place High School,UG,
5301590,Columbia (Walla Walla) School District,Columbia High School,09,67.0
5301590,Columbia (Walla Walla) School District,Columbia High School,10,46.0
5301590,Columbia (Walla Walla) School District,Columbia High School,11,50.0
5301590,Columbia (Walla Walla) School District,Columbia High School,12,47.0
5301590,Columbia (Walla Walla) School District,Columbia High School,AE,
5301590,Columbia (Walla Walla) School District,Columbia High School,UG,
5301630,Colville School District,Colville Senior High School,09,118.0
5301630,Colville School District,Colville Senior High School,10,143.0
5301630,Colville School District,Colville Senior High School,11,135.0
5301630,Colville School District,Colville Senior High School,12,111.0
5301630,Colville School District,Colville Senior High School,AE,
5301630,Colville School District,Colville Senior High School,UG,
5301660,Concrete School District,Concrete High School,09,45.0
5301660,Concrete School District,Concrete High School,10,20.0
5301660,Concrete School District,Concrete High School,11,29.0
5301660,Concrete School District,Concrete High School,12,39.0
5301660,Concrete School District,Concrete High School,AE,
5301660,Concrete School District,Concrete High School,UG,
5301800,Coupeville School District,Coupeville High School,09,77.0
5301800,Coupeville School District,Coupeville High School,10,94.0
5301800,Coupeville School District,Coupeville High School,11,53.0
5301800,Coupeville School District,Coupeville High School,12,61.0
5301800,Coupeville School District,Coupeville High School,AE,
5301800,Coupeville School District,Coupeville High School,UG,
5301920,Cusick School District,Cusick Jr Sr High School,09,20.0
5301920,Cusick School District,Cusick Jr Sr High School,10,15.0
5301920,Cusick School District,Cusick Jr Sr High School,11,24.0
5301920,Cusick School District,Cusick Jr Sr High School,12,15.0
5301920,Cusick School District,Cusick Jr Sr High School,AE,
5301920,Cusick School District,Cusick Jr Sr High School,UG,
5301980,Darrington School District,Darrington High School,09,26.0
5301980,Darrington School District,Darrington High School,10,31.0
5301980,Darrington School District,Darrington High School,11,33.0
5301980,Darrington School District,Darrington High School,12,29.0
5301980,Darrington School District,Darrington High School,AE,
5301980,Darrington School District,Darrington High School,UG,
5302010,Davenport School District,Davenport Senior High School,09,43.0
5302010,Davenport School District,Davenport Senior High School,10,44.0
5302010,Davenport School District,Davenport Senior High School,11,45.0
5302010,Davenport School District,Davenport Senior High School,12,40.0
5302010,Davenport School District,Davenport Senior High School,AE,
5302010,Davenport School District,Davenport Senior High School,UG,
5302040,Dayton School District,Dayton High School,09,33.0
5302040,Dayton School District,Dayton High School,10,21.0
5302040,Dayton School District,Dayton High School,11,24.0
5302040,Dayton School District,Dayton High School,12,33.0
